Episode,Reward,Loss,WaitingTime,AvgWaitingPerVehicle,Throughput,TotalVehicles,GreenTime,RedTime,YellowTime
25,-141092.12472350773,18559.014025065106,223664.0,268.1822541966427,28055,834,0,0,0
26,-219970.1843648669,14712.373993001302,404664.0,485.2086330935252,28618,834,0,0,0
27,-180780.2696327057,17366.613784342448,312603.0,374.82374100719426,28064,834,0,0,0
28,-197417.02192067442,16554.045123372394,320143.0,383.86450839328535,30002,834,0,0,0
29,-176142.07109971836,16987.32330794271,304677.0,365.3201438848921,28295,834,0,0,0
30,-223672.0562301982,17478.897525390625,413963.0,496.35851318944844,28078,834,0,0,0
31,-126969.9002430083,18774.0303359375,206647.0,247.77817745803358,27325,834,0,0,0
32,-153524.9676408417,20488.16499609375,247460.0,296.7146282973621,27512,834,0,0,0
33,-243541.80754525948,20087.100928548178,458569.0,549.8429256594724,28442,834,0,0,0
34,-203027.2215174169,25148.406497395834,360108.0,431.7841726618705,28937,834,0,0,0
35,-207842.96992942537,25797.245638997396,364394.0,436.92326139088726,29823,834,0,0,0
36,-250739.26380248586,28196.98569498698,456068.0,546.8441247002398,30042,834,0,0,0
37,-158860.46250288983,28410.733166015623,264780.0,317.48201438848923,28231,834,0,0,0
38,-154148.45788771665,26214.342743164063,250846.0,300.7745803357314,27603,834,0,0,0
39,-183421.7850078798,22783.89815966797,306946.0,368.04076738609115,28470,834,0,0,0
40,-162997.50782691414,21399.25592203776,266668.0,319.7458033573142,28540,834,0,0,0
41,-134782.32527592787,20853.251274902344,211644.0,253.76978417266187,27440,834,0,0,0
42,-142174.9783961027,18374.03995817057,226016.0,271.00239808153475,27542,834,0,0,0
43,-203871.54786057607,19088.863819010418,354207.0,424.7086330935252,29472,834,0,0,0
44,-167761.05937064305,22341.577318033855,282234.0,338.41007194244605,27955,834,0,0,0
45,-175379.10209244935,22180.681651204428,282788.0,339.07434052757793,29417,834,0,0,0
46,-167705.87714902355,21761.32591748047,279085.0,334.63429256594725,28447,834,0,0,0
47,-149452.26367596805,20526.13109733073,238498.0,285.96882494004797,28298,834,0,0,0
48,-173431.8843594707,20235.655735677083,278142.0,333.50359712230215,28721,834,0,0,0
49,-167749.32749932894,17610.7335546875,280583.0,336.4304556354916,28531,834,0,0,0
50,-168803.35994085018,18813.042578776043,272709.0,326.98920863309354,28789,834,0,0,0
51,-160278.7177252964,18863.65334863281,258120.0,309.49640287769785,28030,834,0,0,0
52,-152363.68866405945,18853.191510416666,243389.0,291.8333333333333,27928,834,0,0,0
53,-213150.9932362805,20779.961319173177,373503.0,447.8453237410072,29141,834,0,0,0
54,-157435.21516947605,22073.510955403646,253162.0,303.5515587529976,28322,834,0,0,0
55,-129242.61329996087,21959.814276041667,198328.0,237.80335731414868,28297,834,0,0,0
56,-139430.93213547822,19686.44221419271,225718.0,270.6450839328537,27911,834,0,0,0
57,-153600.14536482655,20636.594645833335,241841.0,289.9772182254197,27702,834,0,0,0
58,-191004.14979962097,20060.947040690105,338047.0,405.33213429256597,28965,834,0,0,0
59,-165854.8083217757,21753.44711328125,270469.0,324.3033573141487,28891,834,0,0,0
60,-217058.9929975341,20578.822825683594,364863.0,437.4856115107914,30441,834,0,0,0
61,-175187.81400449952,21451.905728841146,293139.0,351.4856115107914,28804,834,0,0,0
62,-166931.5654126734,20200.40474967448,275363.0,330.1714628297362,28615,834,0,0,0
63,-151178.26049821032,19087.08562516276,238391.0,285.8405275779377,28122,834,0,0,0
64,-204617.02111683256,19529.558911621094,372913.0,447.1378896882494,28967,834,0,0,0
65,-130749.56554092724,21279.751307942708,202725.0,243.07553956834533,26942,834,0,0,0
66,-182867.67025874136,21050.1193671875,312652.0,374.8824940047962,28173,834,0,0,0
67,-176962.77426234842,20640.988664876302,298135.0,357.4760191846523,29214,834,0,0,0
68,-114406.17096441305,21896.634212565103,176189.0,211.257793764988,26655,834,0,0,0
69,-162822.019670698,21658.04299251302,268556.0,322.0095923261391,29012,834,0,0,0
70,-148215.71814370604,20083.566625325522,244227.0,292.83812949640287,27450,834,0,0,0
71,-136480.6609525446,20287.05858658854,219545.0,263.24340527577937,27714,834,0,0,0
72,-149777.90134893893,22016.989330891927,250917.0,300.85971223021585,27800,834,0,0,0
