Episode,Reward,Loss,WaitingTime,AvgWaitingPerVehicle,Throughput,TotalVehicles,GreenTime,RedTime,YellowTime
22,-2172312.9111486864,316251.035875,3854341.0,1753.5673339399455,162156,2198,0,0,0
23,-2096057.6185018353,343545.34064322914,3665424.0,1634.8902765388045,157637,2242,0,0,0
24,-2237107.9880774403,344893.2403125,3940921.0,1829.5826369545032,157606,2154,0,0,0
25,-2017577.057134488,359226.3309322917,3553494.0,1613.7574931880108,156790,2202,0,0,0
26,-2004980.4379988841,363810.1250052083,3509021.0,1572.1420250896058,158634,2232,0,0,0
27,-2100991.3740722723,387062.39403645834,3741856.0,1660.832667554372,158292,2253,0,0,0
28,-2044313.3271348528,398535.8800989583,3596881.0,1625.3416177135111,160555,2213,0,0,0
29,-2084173.7113374306,437714.3245208333,3648824.0,1646.5812274368232,158798,2216,0,0,0
30,-2019055.368862107,454463.8612916667,3550106.0,1589.1253357206804,159784,2234,0,0,0
31,-2104085.193993679,453155.34966145834,3737871.0,1663.493991989319,164877,2247,0,0,0
32,-1956603.582821574,486205.0117864583,3458545.0,1512.2627896808046,162257,2287,0,0,0
33,-2092562.3557098766,504858.92216666666,3677284.0,1641.6446428571428,162629,2240,0,0,0
34,-2082135.3732096613,509545.8720833333,3680034.0,1645.8112701252237,162536,2236,0,0,0
35,-1973109.724634703,498994.03021875,3469002.0,1532.9217852408308,161233,2263,0,0,0
36,-2035642.9178218683,518786.501125,3565737.0,1596.8369905956113,161135,2233,0,0,0
37,-1956274.6621902075,509934.04667708336,3441199.0,1502.051069402008,163791,2291,0,0,0
38,-2049724.1218692514,500476.58927604166,3594059.0,1566.7214472537053,164676,2294,0,0,0
39,-1973961.8641094966,540129.0582135416,3433724.0,1477.5060240963855,165295,2324,0,0,0
40,-2027846.498495912,545106.716953125,3592783.0,1592.5456560283687,167462,2256,0,0,0
41,-2105138.224432107,515715.834375,3705948.0,1608.484375,174485,2304,0,0,0
42,-2072199.10313524,571415.397171875,3639762.0,1620.5529830810328,162211,2246,0,0,0
43,-2105147.502198184,629200.1365625,3759630.0,1656.2246696035243,166798,2270,0,0,0
44,-1973399.087075385,621497.7353125,3499654.0,1548.5194690265487,162829,2260,0,0,0
45,-2022922.9141135267,618338.82859375,3572917.0,1556.8265795206971,166616,2295,0,0,0
46,-2023272.582336613,639659.8744791667,3575768.0,1558.0688453159041,166062,2295,0,0,0
47,-2060007.6534940826,645153.4986770833,3644321.0,1624.753009362461,160469,2243,0,0,0
48,-2014055.3277185124,655966.1662708333,3541987.0,1542.0056595559424,166322,2297,0,0,0
49,-1968388.1116921527,673927.6247291666,3485535.0,1498.5103181427344,165149,2326,0,0,0
50,-1983259.8496161466,674212.9732291667,3506238.0,1504.8231759656653,171915,2330,0,0,0
51,-2052664.730747065,654343.4169479166,3635856.0,1583.560975609756,163602,2296,0,0,0
52,-2049515.6544515567,692244.4852395833,3624297.0,1556.160154572778,171637,2329,0,0,0
53,-2114554.9999936586,707259.6848958334,3794655.0,1614.0599744789452,174585,2351,0,0,0
54,-1954387.0298951408,757665.7840729167,3415398.0,1509.2346442775076,157235,2263,0,0,0
55,-2049189.0961173517,730910.24415625,3721172.0,1582.1309523809523,173884,2352,0,0,0
56,-1974999.8556783234,768180.4055416667,3427795.0,1481.328867761452,166781,2314,0,0,0
57,-1988137.4679106348,724423.5893125,3459232.0,1509.2635253054102,170261,2292,0,0,0
58,-1961360.7651960992,748491.263375,3485182.0,1517.2755768393556,164482,2297,0,0,0
59,-2113130.501476146,743263.2273020833,3694272.0,1637.531914893617,167554,2256,0,0,0
60,-2093511.5545580103,709803.6924270834,3731854.0,1630.34250764526,174295,2289,0,0,0
61,-1946801.439915432,725055.9996666666,3456424.0,1465.8286683630195,176276,2358,0,0,0
62,-2110031.415014497,762592.8796979167,3745888.0,1639.3382932166303,174688,2285,0,0,0
63,-2088736.3499961218,777928.1724791666,3657163.0,1649.5999097880017,165869,2217,0,0,0
64,-2077287.7512085482,762526.3182916667,3630450.0,1620.736607142857,158452,2240,0,0,0
65,-2007262.7646022637,799926.4536875,3559227.0,1504.3224852071005,178418,2366,0,0,0
66,-2021178.4031175189,841703.5661145833,3519041.0,1514.8691347395609,177095,2323,0,0,0
67,-1930425.7764694437,786420.3492916666,3398508.0,1461.0954428202924,176161,2326,0,0,0
68,-1967529.8119871267,816667.14040625,3506378.0,1501.0179794520548,172453,2336,0,0,0
