Episode,Reward,Loss,WaitingTime,AvgWaitingPerVehicle,Throughput,TotalVehicles,GreenTime,RedTime,YellowTime
83,-403227.5,260571.67881510415,1022615.0,370.1103872602244,108080,2763,1391,0,1609
84,-363710.5,255068.76946614584,949117.0,342.51786358715265,110848,2771,1367,0,1633
85,-404172.5,250842.25917447917,1032029.0,380.5416666666667,111842,2712,1290,0,1710
86,-531655.5,256751.529875,1270843.0,473.48845007451564,103766,2684,1352,0,1648
87,-449355.0,265924.01105729165,1111978.0,422.32358526395745,106634,2633,1220,0,1780
88,-417868.0,269590.28101302084,1047824.0,384.09970674486806,106044,2728,1307,0,1693
89,-449381.0,284184.6283359375,1104732.0,403.48137326515706,102985,2738,1249,0,1751
90,-414990.5,293543.9701953125,1022231.0,367.3126122888969,96125,2783,1321,0,1679
91,-418482.5,303030.4316458333,1036253.0,374.3688583815029,99644,2768,1326,0,1674
92,-596266.0,307943.32216927083,1388182.0,510.3610294117647,97825,2720,1161,0,1839
93,-543835.0,316371.6160234375,1299190.0,481.89540059347183,105760,2696,1194,0,1806
94,-370740.0,319527.6490572917,960548.0,342.6856938993935,109534,2803,1396,0,1604
95,-426408.5,318666.4279427083,1071651.0,387.71743849493487,109417,2764,1272,0,1728
96,-391093.5,320704.9897864583,995335.0,357.2631012203876,106574,2786,1355,0,1645
97,-431401.5,322496.2139947917,1090543.0,384.40007049700387,113870,2837,1376,0,1624
98,-362428.5,327584.972875,939915.0,322.21974631470687,107529,2917,1527,0,1473
99,-303442.0,323356.09013020835,816704.0,278.0742254000681,104910,2937,1601,0,1399
100,-416576.0,303824.2446015625,1054168.0,367.43394911118855,110508,2869,1426,0,1574
101,-421531.5,303998.98517447914,1048073.0,374.9813953488372,102505,2795,1328,0,1672
102,-522570.0,311219.81795052084,1258470.0,468.52941176470586,106665,2686,1217,0,1783
103,-410000.0,322458.11251041666,1041268.0,375.36697909156453,110634,2774,1426,0,1574
104,-440554.5,312945.26402604167,1093735.0,404.48779585798815,106313,2704,1237,0,1763
105,-394553.0,316624.6395182292,1005144.0,349.7369519832985,108019,2874,1526,0,1474
106,-490080.0,313117.21139322914,1166626.0,427.8056472313898,93233,2727,1480,0,1520
107,-442497.5,332049.4065208333,1076325.0,385.641347187388,95665,2791,1431,0,1569
108,-335756.5,336009.88677083334,886989.0,300.06393775372123,107738,2956,1520,0,1480
109,-503401.0,334439.4263125,1225446.0,447.8969298245614,109322,2736,1276,0,1724
110,-420129.0,325139.58560416667,1065782.0,373.9585964912281,112762,2850,1450,0,1550
111,-417575.5,322383.3519453125,1053123.0,371.21008107155444,108986,2837,1363,0,1637
112,-533672.0,341218.6710260417,1286698.0,489.79748762847356,109677,2627,1175,0,1825
113,-550287.0,351237.824703125,1342722.0,500.45546030562804,121074,2683,1232,0,1768
114,-618792.5,372230.55336979165,1459221.0,557.8061926605504,110818,2616,1096,0,1904
115,-645162.0,369941.61928125,1498026.0,570.0251141552511,103851,2628,1218,0,1782
116,-462909.5,378210.50281770836,1135973.0,422.1378669639539,105077,2691,1496,0,1504
117,-471786.0,387466.3865885417,1152586.0,426.40991490936,104507,2703,1324,0,1676
118,-485976.5,380023.4540833333,1185295.0,439.9758723088344,106671,2694,1387,0,1613
119,-616018.5,393165.58861979167,1454295.0,550.035930408472,111129,2644,1240,0,1760
120,-557285.0,382753.47569270834,1346926.0,505.22355588897227,116178,2666,1211,0,1789
121,-565639.5,391204.0934375,1352425.0,508.04845980465814,110573,2662,1192,0,1808
122,-536512.0,404038.795671875,1273310.0,463.6962855061908,100143,2746,1268,0,1732
123,-663246.0,411956.741140625,1534440.0,560.2190580503833,103974,2739,1190,0,1810
124,-416796.5,425599.3003697917,1051485.0,374.19395017793596,108946,2810,1356,0,1644
125,-372753.5,402497.495,984783.0,358.23317570025466,119638,2749,1419,0,1581
126,-390035.0,385001.6468229167,1029410.0,373.10982239942007,124670,2759,1403,0,1597
127,-425700.5,362143.3321302083,1083953.0,396.03690171720865,116276,2737,1362,0,1638
128,-651827.5,355262.2539427083,1535993.0,596.2705745341615,116169,2576,1124,0,1876
129,-571862.0,375461.82122395834,1374564.0,521.4582701062216,115420,2636,1156,0,1844
130,-632801.5,379524.85922916664,1495367.0,577.5847817690228,114882,2589,1156,0,1844
131,-633502.0,401247.0506458333,1487822.0,567.2215020968357,110409,2623,1111,0,1889
132,-532245.5,421351.7807708333,1287307.0,494.54744525547443,111408,2603,1146,0,1854
133,-628766.0,444762.52788541664,1496936.0,554.8317272053373,119702,2698,1210,0,1790
134,-440872.5,452797.0443020833,1120693.0,393.6399719002459,119474,2847,1407,0,1593
135,-396173.0,447252.76311458333,1016016.0,357.62618796198524,111835,2841,1581,0,1419
136,-378090.5,423941.6080104167,977011.0,336.9003448275862,110415,2900,1612,0,1388
137,-391080.0,407875.18703645834,1019262.0,366.11422413793105,118551,2784,1324,0,1676
138,-385427.0,403216.2154583333,991876.0,353.2321937321937,110511,2808,1341,0,1659
139,-316158.0,397395.4125,864904.0,297.4222833562586,116294,2908,1532,0,1468
140,-364023.0,397620.5093229167,952862.0,342.38663312971613,112408,2783,1355,0,1645
141,-425127.5,401550.454375,1063303.0,382.20812365204887,106524,2782,1395,0,1605
142,-399328.5,405345.4022708333,1016307.0,362.83720099964296,108825,2801,1342,0,1658
143,-490079.0,404473.168625,1204814.0,436.84336475707033,112328,2758,1264,0,1736
144,-469520.0,400358.5585520833,1153452.0,413.1275071633238,107206,2792,1296,0,1704
145,-533614.0,406500.80555208336,1270596.0,483.11634980988595,101684,2630,1270,0,1730
146,-477663.5,424198.4664114583,1165897.0,434.0644080416977,105285,2686,1328,0,1672
147,-441536.5,443443.3892916667,1112801.0,415.3792459873087,114864,2679,1264,0,1736
148,-534036.5,437602.4764322917,1284915.0,500.94152046783626,108421,2565,1243,0,1757
149,-450484.5,428331.5682239583,1128947.0,415.2066936373667,113989,2719,1339,0,1661
150,-237956.0,410187.80623958335,675232.0,228.6596681341009,99660,2953,1843,0,1157
151,-420451.0,402779.0063645833,1053660.0,372.84501061571126,106379,2826,1488,0,1512
152,-347219.5,390802.36882291664,927567.0,317.7687564234327,116564,2919,1577,0,1423
153,-310820.0,385363.97208333336,847398.0,289.3130761351997,112879,2929,1698,0,1302
154,-324263.5,383220.35102604167,877443.0,302.4622543950362,114458,2901,1746,0,1254
155,-645465.5,385053.23000520834,1515949.0,567.1339319117097,112509,2673,1303,0,1697
156,-527885.5,399286.12601041666,1300283.0,491.60037807183363,122256,2645,1199,0,1801
157,-620157.5,400221.8220520833,1472613.0,572.7782963827304,116149,2571,1157,0,1843
158,-427648.0,400963.51011458336,1099676.0,399.59156976744185,122190,2752,1288,0,1712
159,-697546.5,403181.554171875,1585837.0,600.4683831881863,95372,2641,1341,0,1659
160,-505341.0,431641.15880208334,1208058.0,443.81263776634825,98688,2722,1443,0,1557
161,-443688.0,422994.048296875,1083194.0,389.77833753148616,97909,2779,1503,0,1497
162,-562348.5,438720.432390625,1346509.0,512.1753518448079,110906,2629,1273,0,1727
163,-577063.5,413982.5728854167,1360421.0,520.2374760994264,103147,2615,1207,0,1793
164,-738209.0,417720.210390625,1669124.0,685.7534921939194,96353,2434,1036,0,1964
165,-772866.5,459199.4277708333,1732835.0,702.9756592292089,93551,2465,1227,0,1773
166,-930578.5,484456.713765625,2057139.0,868.7242398648649,97991,2368,936,0,2064
167,-1104497.0,532730.921921875,2401000.0,949.0118577075099,96003,2530,1123,0,1877
168,-670736.5,573672.0531770834,1558813.0,590.907126611069,108670,2638,1178,0,1822
169,-685842.5,593160.905453125,1589469.0,605.7427591463414,108892,2624,1154,0,1846
170,-807577.0,589081.89165625,1836072.0,693.118912797282,110459,2649,1190,0,1810
171,-661437.5,551611.1329322917,1559473.0,578.6541743970315,118299,2695,1318,0,1682
172,-453261.0,519050.72918229166,1154886.0,409.97018104366344,124182,2817,1456,0,1544
173,-348479.5,479313.9224270833,929003.0,325.05353393981807,116022,2858,1405,0,1595
174,-618014.0,445516.82272395835,1471228.0,552.8853814355506,117600,2661,1229,0,1771
175,-454968.5,421593.9919166667,1143981.0,408.7106109324759,117022,2799,1469,0,1531
176,-391543.0,412765.35391145834,1026278.0,361.8751763046544,121596,2836,1553,0,1447
177,-460421.5,401247.7061770833,1176735.0,442.21533258173616,127946,2661,1332,0,1668
178,-450051.5,382013.8662239583,1149469.0,440.072358346095,124683,2612,1309,0,1691
179,-397302.0,359445.6833411458,1034330.0,373.6741329479769,119863,2768,1543,0,1457
180,-374625.0,345487.051453125,978432.0,358.53133015756686,114591,2729,1462,0,1538
181,-344912.5,336319.8203072917,939105.0,324.50069108500344,124640,2894,1646,0,1354
182,-350684.5,338187.1326770833,912809.0,315.9601938386985,105720,2889,1668,0,1332
183,-682378.0,371871.8027786458,1584758.0,619.5301016419078,110001,2558,1337,0,1663
184,-487132.0,382217.27507291664,1206036.0,437.76261343012703,115886,2755,1511,0,1489
185,-210519.5,387977.1968541667,637723.0,210.88723544973544,108342,3024,1985,0,1015
186,-248931.0,369493.25028125,705968.0,239.79891304347825,104053,2944,1802,0,1198
187,-325694.5,347475.26858854166,862571.0,292.5953188602442,105591,2948,1712,0,1288
188,-634904.0,378900.41681770835,1471318.0,541.1246781905112,100755,2719,1309,0,1691
189,-553665.5,424758.9281510417,1329679.0,488.4933872152829,111174,2722,1386,0,1614
190,-441635.0,444663.239515625,1110456.0,399.3009708737864,113593,2781,1389,0,1611
191,-319474.5,439096.91109895834,884917.0,311.70024656569217,122984,2839,1576,0,1424
192,-378383.5,372250.01568229165,998453.0,352.8102473498233,120843,2830,1540,0,1460
193,-496008.5,342400.7844739583,1225125.0,442.9229934924078,116554,2766,1466,0,1534
194,-440911.0,316036.4395885417,1125492.0,413.6317530319735,121835,2721,1511,0,1489
195,-386222.5,326126.6366640625,1018605.0,372.8422401171303,123080,2732,1505,0,1495
196,-573393.0,349418.2947864583,1382586.0,517.6286035192811,117900,2671,1399,0,1601
197,-259218.0,359974.6250703125,768876.0,264.76446280991735,125220,2904,1669,0,1331
198,-320782.0,363636.66612760414,885826.0,307.2584113770378,122131,2883,1714,0,1286
199,-200898.5,342698.6289296875,637673.0,210.8009917355372,117938,3025,1955,0,1045
200,-381271.5,316127.3858828125,991947.0,348.90854730918045,114702,2843,1631,0,1369
201,-403322.5,333484.17972135416,1026751.0,368.2751076040172,110053,2788,1483,0,1517
202,-312436.0,363858.1622395833,843032.0,286.6480788847331,109080,2941,1718,0,1282
203,-318943.0,382382.84484375,872720.0,314.7205192931843,117417,2773,1563,0,1437
204,-317843.5,357282.0565104167,884167.0,312.2058615819209,124240,2832,1602,0,1398
205,-409884.0,308295.75223177084,1060720.0,385.016333938294,120476,2755,1445,0,1555
206,-366575.0,284793.05506510416,961984.0,335.30289299407457,114417,2869,1668,0,1332
207,-337579.0,275672.7359166667,913796.0,319.95658263305324,119319,2856,1536,0,1464
208,-303286.0,279590.6714921875,853970.0,292.0554035567715,123699,2924,1735,0,1265
209,-358626.5,266775.0985546875,945991.0,323.8586100650462,114369,2921,1628,0,1372
210,-240560.0,270978.10675520834,729680.0,241.6158940397351,124280,3020,1842,0,1158
211,-198851.0,256609.71030989583,660268.0,212.98967741935485,131283,3100,1862,0,1138
212,-282846.0,242523.05933072916,822534.0,270.3925049309665,128421,3042,1885,0,1115
213,-217493.0,216861.31131770834,676468.0,222.1569786535304,120741,3045,1764,0,1236
214,-232562.0,216060.53788541668,700632.0,232.76810631229236,117754,3010,1753,0,1247
215,-280702.5,237056.0539453125,789833.0,274.91576749042815,114214,2873,1641,0,1359
216,-233444.0,255287.61925,715916.0,237.29400066291018,124514,3017,1750,0,1250
217,-224614.5,244940.57594270832,710697.0,238.16923592493296,130734,2984,1780,0,1220
218,-143817.5,214459.67254166666,555369.0,177.83189241114314,133867,3123,1962,0,1038
219,-140284.5,182028.20880859374,539109.0,169.69121813031163,129270,3177,2049,0,951
220,-176777.0,169373.50207421876,598250.0,190.16211061665607,122348,3146,2096,0,904
221,-296981.0,173808.94019140626,834130.0,293.50105559465163,120084,2842,1727,0,1273
222,-232551.5,186987.58875520833,705803.0,232.55453047775947,120350,3035,1864,0,1136
223,-221919.0,196543.6577578125,689308.0,232.40323668240055,122735,2966,1810,0,1190
224,-153596.0,193492.60308854165,543850.0,177.09215239335722,118329,3071,1903,0,1097
225,-219947.0,186371.73553125,665772.0,222.59177532597792,112939,2991,1844,0,1156
226,-207428.5,182899.41367708333,643233.0,213.34427860696516,114188,3015,1794,0,1206
227,-370093.0,210113.3183046875,967284.0,340.9531194924216,113549,2837,1472,0,1528
228,-433472.5,240080.4706875,1110507.0,397.7460601719198,121781,2792,1630,0,1370
229,-171608.0,243544.19423177085,589080.0,188.0242578997766,122932,3133,2051,0,949
230,-176591.5,226065.65795833332,596209.0,191.58386889460155,121513,3112,2016,0,984
231,-134825.5,193954.4536953125,515679.0,161.25046904315198,123014,3198,2122,0,878
232,-126849.0,177408.65882291668,497162.0,155.26608369768894,121732,3202,2115,0,885
233,-125230.5,178709.20938151042,496963.0,155.6414030692139,123251,3193,2095,0,905
234,-205446.0,177183.24482682292,663758.0,219.35161929940514,126433,3026,1808,0,1192
235,-219253.0,167193.1646640625,687648.0,229.98260869565217,124571,2990,1797,0,1203
236,-193831.0,159613.9047109375,634818.0,206.98337137267688,123578,3067,1831,0,1169
237,-312682.0,162017.79646875,867240.0,296.28971643320807,120938,2927,1778,0,1222
238,-113667.0,184366.54360416665,455594.0,144.4954012052014,114130,3153,2053,0,947
239,-485059.5,196749.6259453125,1185405.0,414.91249562478123,107643,2857,1671,0,1329
240,-501183.5,251230.84978125,1221173.0,420.3693631669535,109403,2905,1733,0,1267
241,-106480.5,245828.86408854165,427463.0,135.31592276036722,107251,3159,2280,0,720
242,-73602.5,259073.60070052082,367807.0,116.83831003811945,110301,3148,2176,0,824
243,-169061.0,223083.86513020835,564472.0,181.50225080385852,113175,3110,2107,0,893
244,-167047.5,187678.518125,562123.0,183.88060189728492,114014,3057,1833,0,1167
245,-228132.0,171257.30221484374,700044.0,231.1902245706737,121890,3028,1819,0,1181
246,-263199.0,168780.76930989584,763552.0,251.4165294698716,118577,3037,1895,0,1105
247,-181163.0,177569.7133268229,594164.0,192.91038961038961,115919,3080,2127,0,873
248,-153218.5,170371.11418229167,529039.0,169.83595505617978,111301,3115,1972,0,1028
249,-273233.0,169575.64346744792,773486.0,256.20602848625373,113510,3019,1834,0,1166
250,-256258.0,171037.00040755208,747362.0,248.29302325581395,117423,3010,1783,0,1217
