Episode,Reward,Loss,WaitingTime,AvgWaitingPerVehicle,Throughput,TotalVehicles,GreenTime,RedTime,YellowTime
68,-545982.0,192519.6881640625,1142714.0,1766.1731066460588,25375,647,1502,0,1498
69,-511725.0,197102.18760416665,1075126.0,1656.588597842835,25838,649,1343,0,1657
70,-525247.5,195207.34767708334,1100729.0,1672.840425531915,25117,658,1410,0,1590
71,-514275.5,202557.36609375,1082833.0,1645.642857142857,27141,658,1341,0,1659
72,-571144.5,212470.84881510417,1195861.0,1874.3902821316615,26786,638,1249,0,1751
73,-575662.5,219838.44818489582,1203549.0,1904.3496835443038,26112,632,1504,0,1496
74,-560742.5,218996.5984375,1170527.0,1820.4152410575427,24521,643,1386,0,1614
75,-519411.0,219390.02473697916,1091266.0,1650.9319213313163,26222,661,1540,0,1460
76,-637541.5,216499.7938046875,1323187.0,2096.9683042789225,24052,631,1550,0,1450
77,19571.0,193570.17047005208,4568.0,5.5036144578313255,21855,830,1713,0,1287
78,-588452.0,174228.7931171875,1226554.0,1950.006359300477,24825,629,1692,0,1308
79,-593665.0,173360.4367109375,1239000.0,1897.3966309341502,25835,653,1643,0,1357
80,-524938.0,183785.81063020835,1099136.0,1709.3872472783826,24630,643,1449,0,1551
81,-596657.0,234707.41011979166,1243240.0,1992.371794871795,24963,624,1389,0,1611
82,-570479.0,242887.6111875,1191750.0,1850.5434782608695,25396,644,1272,0,1728
83,-540910.5,251003.36373177083,1133211.0,1781.7783018867924,25695,636,1403,0,1597
84,-557656.5,249774.9288984375,1166225.0,1827.9388714733543,25456,638,1370,0,1630
85,-615963.0,249515.58091666666,1279744.0,2012.1761006289307,23909,636,1317,0,1683
86,-476312.0,249884.90021354167,1003706.0,1509.3323308270676,25541,665,1298,0,1702
87,-695012.5,249092.066125,1438521.0,2254.7351097178685,24248,638,1414,0,1586
88,-513911.5,257619.18135416668,1077691.0,1657.986153846154,24934,650,1773,0,1227
89,-584717.0,268439.0136223958,1218338.0,1927.75,24452,632,1830,0,1170
90,-540690.0,295840.69799479167,1133278.0,1717.0878787878787,25949,660,1567,0,1433
91,-714104.5,298350.6059739583,1475355.0,2438.603305785124,23573,605,1499,0,1501
92,-536519.0,301730.70458333334,1122928.0,1740.9736434108527,24945,645,1127,0,1873
93,-681975.0,299959.77796875,1413070.0,2268.1701444622795,24560,623,1206,0,1794
94,-615866.0,293735.6572447917,1280642.0,2042.4912280701753,24455,627,1041,0,1959
95,-533590.5,299140.1366953125,1117313.0,1740.3629283489097,25066,642,1138,0,1862
96,-579594.5,294706.2253203125,1208967.0,1912.9224683544303,24889,632,1308,0,1692
97,-614022.5,301931.53257552086,1278369.0,2058.5652173913045,25162,621,1132,0,1868
98,-572478.0,309264.196875,1197240.0,1900.3809523809523,26142,630,1291,0,1709
99,-562575.0,321101.4320286458,1175290.0,1767.3533834586467,25070,665,1285,0,1715
100,-561384.0,319553.6064505208,1172014.0,1872.2268370607028,24623,626,1196,0,1804
101,-427074.0,314721.57884114585,901394.0,1295.1063218390805,23623,696,1339,0,1661
102,-235040.0,290365.0569427083,517694.0,708.1997264021887,23807,731,1446,0,1554
103,-549996.5,263640.0668489583,1150291.0,1732.3659638554218,25149,664,1288,0,1712
104,-683072.5,260176.40665364583,1414291.0,2179.184899845917,24073,649,1321,0,1679
105,-347842.5,271229.6162473958,745443.0,1045.5021037868162,24879,713,1683,0,1317
106,-545783.5,286197.8286276042,1142535.0,1680.1985294117646,25484,680,1577,0,1423
107,-557137.0,292079.31397135416,1161888.0,1838.4303797468353,23807,632,1734,0,1266
108,-440262.0,291335.811234375,932158.0,1352.9143686502177,25817,689,1769,0,1231
109,-142399.0,306623.6963307292,341420.0,431.0858585858586,28311,792,1879,0,1121
110,-589807.5,307738.12859375,1228123.0,1904.0666666666666,24254,645,1480,0,1520
111,-671943.5,317405.4865364583,1391809.0,2226.8944,23961,625,1117,0,1883
112,-767338.5,341237.2568229167,1583809.0,2513.9825396825395,24566,630,1154,0,1846
113,-622439.0,375890.6237473958,1294682.0,2048.5474683544303,24902,632,1406,0,1594
114,-651064.5,378874.2915807292,1350459.0,2195.868292682927,24165,615,1489,0,1511
115,-596850.0,386827.31772395835,1244748.0,1914.9969230769232,25524,650,1518,0,1482
116,-635466.5,378809.9984921875,1317803.0,2075.2803149606298,23435,635,1288,0,1712
117,-591421.0,389473.83232291666,1231296.0,1923.9,24227,640,1166,0,1834
118,-644858.5,398473.238609375,1339539.0,2106.193396226415,24911,636,1130,0,1870
119,-707690.0,392904.35090104165,1462204.0,2350.8102893890677,23412,622,1075,0,1925
120,-741533.5,392869.590640625,1530255.0,2533.5347682119204,23594,604,1700,0,1300
121,-662585.0,392832.3242604167,1371448.0,2219.1715210355987,23139,618,1740,0,1260
122,-663914.5,394321.44940104167,1374565.0,2235.0650406504064,23368,615,1735,0,1265
123,-840702.5,401460.0203541667,1726759.0,2849.437293729373,22677,606,1930,0,1070
124,-706193.5,394126.4908177083,1459567.0,2377.144951140065,23590,614,1631,0,1369
125,-594971.0,396710.01539322914,1235808.0,1921.940902021773,22933,643,1585,0,1415
126,-687112.5,408768.0835182292,1419403.0,2323.0818330605566,22589,611,1415,0,1585
127,-728826.0,436817.57240885415,1505246.0,2488.0099173553717,23797,605,1231,0,1769
128,-680747.5,449774.716046875,1407761.0,2281.6223662884927,23133,617,1253,0,1747
129,-630963.0,443083.61940104165,1307456.0,2002.229709035222,22765,653,1290,0,1710
130,-716243.0,430839.48559895833,1477824.0,2349.4817170111287,22669,629,1370,0,1630
131,-674927.5,436772.8501640625,1395827.0,2244.0948553054664,22986,622,1368,0,1632
132,-673113.0,446787.4184375,1391696.0,2277.734860883797,22735,611,1192,0,1808
133,-654835.5,451972.635265625,1355443.0,2200.3944805194806,22886,616,1142,0,1858
134,-749722.0,451183.690734375,1547914.0,2437.659842519685,24235,635,1427,0,1573
135,-627775.0,442158.08966145833,1301482.0,2112.7954545454545,22966,616,1422,0,1578
136,-742394.5,446137.28284375,1530421.0,2504.780687397709,22816,611,1288,0,1712
137,-540280.0,421019.12104166666,1123952.0,1648.0234604105572,21696,682,1483,0,1517
138,-706600.5,426240.40510416665,1459475.0,2353.9919354838707,23137,620,1386,0,1614
139,-601698.5,426502.256984375,1250563.0,1852.6859259259259,23583,675,1769,0,1231
140,21898.5,398246.9972239583,4041.0,4.86867469879518,23919,830,1816,0,1184
141,17722.0,283943.3802682292,6596.0,7.946987951807229,21020,830,1907,0,1093
142,-844704.0,213422.83530598957,1731630.0,2895.7023411371238,21111,598,1570,0,1430
143,20247.5,174910.73096158853,3157.0,3.8036144578313253,21826,830,1757,0,1243
144,22576.0,174661.99218880208,5472.0,6.5927710843373495,25312,830,1709,0,1291
145,23374.0,166010.83228776042,4356.0,5.248192771084337,25552,830,1810,0,1190
146,-412672.0,117369.49626855469,879610.0,1242.3870056497176,27133,708,1817,0,1183
147,-668137.5,236180.4752610677,1380699.0,2237.7617504051864,22212,617,1453,0,1547
148,-627832.0,382496.828765625,1305572.0,2039.95625,24954,640,1514,0,1486
149,-763425.0,482535.10659114586,1572268.0,2548.246353322528,22709,617,1414,0,1586
150,-701943.0,499397.6767447917,1450580.0,2397.6528925619837,23347,605,1473,0,1527
151,-617228.0,496988.9881458333,1283250.0,2017.688679245283,24397,636,1289,0,1711
152,-594228.5,505041.72515625,1237159.0,1877.3277693474963,24351,659,1306,0,1694
153,-914839.0,521250.29507291666,1874740.0,3093.6303630363036,22531,606,1076,0,1924
154,-890642.0,525480.4316197917,1826116.0,3063.953020134228,22416,596,970,0,2030
155,-945580.5,519153.9534010417,1934509.0,3278.828813559322,21674,590,996,0,2004
156,-760269.5,526777.0077239583,1565069.0,2652.659322033898,22265,590,1087,0,1913
157,-830275.5,516286.34794791666,1703765.0,2806.861614497529,21607,607,1107,0,1893
158,-827833.0,537029.4253489583,1699382.0,2827.5906821963395,21858,601,1069,0,1931
159,-772402.0,546148.2554635417,1590258.0,2548.4903846153848,22727,624,1326,0,1674
160,-702209.0,550166.4470677084,1452072.0,2312.2165605095543,23827,628,1130,0,1870
161,-852844.5,571847.72834375,1748945.0,2994.7688356164385,21628,584,1607,0,1393
162,-1099612.5,567949.9070052083,2242185.0,3774.722222222222,21480,594,1372,0,1628
163,-706765.5,582487.7463854167,1459253.0,2305.2969984202214,22861,633,1322,0,1678
164,-934386.5,568397.314171875,1913997.0,3042.920508744038,22612,629,1178,0,1822
165,-934570.5,570942.6954479166,1912507.0,3274.8407534246576,21683,584,949,0,2051
166,-1012639.0,567961.8196822917,2066032.0,3605.6404886561954,20377,573,1129,0,1871
167,-874667.0,596163.960203125,1792430.0,3095.73402417962,21548,579,1022,0,1978
168,-496266.0,577999.3885052083,1039626.0,1544.7637444279346,23547,673,1320,0,1680
169,-900826.5,629500.829390625,1845333.0,3192.6176470588234,21840,578,1370,0,1630
170,-982431.0,613300.5024479167,2006374.0,3453.311531841652,20756,581,1352,0,1648
171,-696108.5,625659.1261822917,1437665.0,2356.8278688524592,22724,610,1515,0,1485
172,20359.5,558513.7467213542,5881.0,7.085542168674698,23300,830,1943,0,1057
173,-8870.5,395288.92776822916,61281.0,74.82417582417582,21770,819,1869,0,1131
174,19235.5,227258.74833007812,2697.0,3.2493975903614456,20584,830,1856,0,1144
175,-3476.0,80426.79824853515,46296.0,55.77831325301205,19672,830,2011,0,989
176,-610039.0,113678.15134147136,1260828.0,1924.9282442748092,20375,655,1534,0,1466
177,-177989.0,190581.91041341145,395194.0,509.9277419354839,19608,775,1462,0,1538
178,18868.0,225337.96515234376,3930.0,4.734939759036145,20833,830,1746,0,1254
179,-661422.5,258973.29850130208,1367983.0,2020.6543574593795,22569,677,1253,0,1747
180,-811045.5,306169.88088802085,1664967.0,2694.121359223301,21438,618,1855,0,1145
181,-894171.0,440628.85130729165,1830986.0,3092.8817567567567,21322,592,1991,0,1009
182,-774035.0,588988.6280833334,1591400.0,2661.2040133779265,21665,598,2061,0,939
183,-887374.0,640144.4920989583,1816596.0,3126.671256454389,20924,581,2170,0,830
184,-978732.5,666093.954875,2001347.0,3352.3400335008373,21941,597,1826,0,1174
185,-856340.0,669788.9351927083,1755644.0,2985.7891156462583,21482,588,1329,0,1671
186,24022.5,592216.461265625,6467.0,7.791566265060241,27256,830,1978,0,1022
187,23140.0,407474.24420052086,6620.0,7.975903614457831,26450,830,1907,0,1093
188,23781.5,220699.614015625,5325.0,6.4156626506024095,26444,830,1712,0,1288
189,23777.0,53978.06833837891,7570.0,9.120481927710843,27562,830,1685,0,1315
190,14355.0,47100.53677758789,27382.0,32.99036144578313,28046,830,1581,0,1419
191,-1274919.5,159035.61524275717,2592913.0,4300.021558872305,21537,603,1052,0,1948
192,-976057.5,372382.13235416665,1993487.0,3378.7915254237287,20686,590,1226,0,1774
193,-883846.5,550744.8307604167,1810155.0,3001.9154228855723,21231,603,1211,0,1789
194,-864420.0,689645.616578125,1770246.0,2955.3355592654425,20703,599,1055,0,1945
195,-810540.5,666717.944453125,1666405.0,2595.6464174454827,22662,642,1274,0,1726
196,-612928.0,680814.3299114583,1274134.0,1896.032738095238,24139,672,1619,0,1381
197,17294.5,603736.697234375,21853.0,26.3289156626506,28221,830,1932,0,1068
198,23165.5,448567.15075520833,10301.0,12.410843373493975,28316,830,1713,0,1287
199,16507.0,292768.8312532552,26230.0,31.602409638554217,29622,830,1856,0,1144
200,12198.0,192911.1828766276,31988.0,38.53975903614458,28192,830,1925,0,1075
201,12448.5,188636.4360996094,22839.0,27.516867469879518,23868,830,1967,0,1033
202,-632932.0,205655.97029296876,1308382.0,1970.4548192771085,21259,664,1431,0,1569
203,20509.5,274779.2344375,2511.0,3.025301204819277,21765,830,2111,0,889
204,22098.5,221903.61050390624,1837.0,2.2132530120481926,23017,830,1943,0,1057
205,-411189.0,259918.28455533856,881230.0,1135.6056701030927,29426,776,1591,0,1409
206,-544104.0,299074.9836263021,1132784.0,1742.7446153846154,22288,650,987,0,2013
207,-538020.5,464727.0207473958,1128049.0,1649.1944444444443,26004,684,1408,0,1592
208,-854211.0,645950.9576458334,1751246.0,2913.8868552412646,21412,601,1230,0,1770
209,-976301.5,694371.8947135416,1993683.0,3413.8407534246576,20540,584,1734,0,1266
210,-796941.5,747464.2929322916,1637913.0,2685.1032786885244,22015,610,1710,0,1290
211,-813568.0,791968.8769895834,1675470.0,2597.6279069767443,24167,645,1305,0,1695
212,-653674.5,814293.6006666666,1360925.0,2031.2313432835822,26788,670,1654,0,1346
213,-285790.0,801780.2085,638938.0,846.2754966887417,33679,755,1707,0,1293
214,-761518.0,783886.4701145834,1574794.0,2361.010494752624,25879,667,1864,0,1136
215,-622781.0,778418.954125,1293436.0,2079.479099678457,23937,622,1551,0,1449
216,-852816.5,792603.6096145833,1749883.0,2868.660655737705,22125,610,1390,0,1610
217,-830058.5,850719.7559270833,1704471.0,2826.6517412935323,22177,603,1712,0,1288
218,-883613.0,882007.0395,1810796.0,3048.4781144781145,21785,594,1484,0,1516
219,-740557.0,879669.2695416666,1525334.0,2521.2132231404958,22110,605,1814,0,1186
220,-696502.5,830372.6685104166,1438057.0,2365.2253289473683,22526,608,1826,0,1174
221,-701893.0,786967.0908958333,1447712.0,2381.1052631578946,21963,608,1766,0,1234
222,-829057.0,741809.1141614583,1699508.0,2772.4437194127245,20697,613,1562,0,1438
223,-889191.5,744315.2465833334,1819405.0,3062.9713804713806,20511,594,1214,0,1786
224,-964857.5,781988.9444166666,1968737.0,3382.7096219931273,19511,582,1556,0,1444
225,-711681.0,779432.9272291666,1462608.0,2260.5996908809893,19623,647,1640,0,1360
226,19489.0,662750.309328125,1134.0,1.3662650602409638,20056,830,1943,0,1057
227,-1168234.0,533372.1224114583,2374896.0,4018.43654822335,19214,591,1421,0,1579
228,19649.0,462677.17851041665,1372.0,1.653012048192771,20335,830,1741,0,1259
229,-1163034.5,394476.4498190104,2364629.0,3980.8569023569025,19280,594,1531,0,1469
230,-878040.0,568916.3119921875,1795356.0,3048.1426146010185,19638,589,970,0,2030
231,20042.5,525585.0894947917,1777.0,2.1409638554216865,20931,830,1666,0,1334
232,-18172.5,462075.52978645836,76341.0,92.87226277372262,19998,822,1936,0,1064
233,18623.5,266531.7766269531,625.0,0.7530120481927711,18936,830,2019,0,981
234,18215.0,54527.38832828776,700.0,0.8433734939759037,18565,830,1986,0,1014
235,18765.0,33867.39201316325,592.0,0.7132530120481928,19061,830,2021,0,979
236,18604.5,13654.513199544272,1133.0,1.3650602409638555,19171,830,1887,0,1113
237,18800.5,5267.106884806315,1139.0,1.372289156626506,19370,830,1739,0,1261
238,18458.5,4617.910818949382,939.0,1.1313253012048192,18928,830,1929,0,1071
239,16161.5,6033.330060475667,5671.0,6.832530120481928,18997,830,1820,0,1180
240,18090.0,5392.49443955485,1588.0,1.9132530120481928,18884,830,1939,0,1061
241,-734604.0,68275.36465869141,1511232.0,2275.9518072289156,21012,664,1055,0,1945
242,-780364.0,272771.2477184245,1601660.0,2534.272151898734,20466,632,990,0,2010
243,-39248.5,415141.89169010415,123163.0,151.3058968058968,22333,814,1544,0,1456
244,-765528.5,513682.45759375,1576737.0,2475.25431711146,22840,637,1505,0,1495
245,-813966.0,568638.8780052083,1672428.0,2667.349282296651,22248,627,1573,0,1427
246,-823283.0,596721.894640625,1689412.0,2778.6381578947367,21423,608,1177,0,1823
247,-781351.5,732273.0974114584,1604717.0,2472.59938366718,21007,649,1161,0,1839
248,-1353682.5,762089.6612916667,2745831.0,4817.247368421053,19233,570,1126,0,1874
249,-1144433.5,809116.2083072916,2330095.0,4087.8859649122805,20614,570,1350,0,1650
250,-733638.0,861330.6249166667,1513490.0,2255.5737704918033,23107,671,1750,0,1250
