Episode,Reward,Loss,WaitingTime,AvgWaitingPerVehicle,Throughput,TotalVehicles,GreenTime,RedTime,YellowTime
140,-88232.69479610074,34937.36921647136,195574.0,239.38066095471237,31560,817,0,0,0
141,-263513.17746948986,34683.16771907552,649177.0,809.4476309226933,35472,802,0,0,0
142,-143276.01173444118,37384.58696451823,316301.0,389.5332512315271,33475,812,0,0,0
143,-127813.8403497164,41408.058845703126,310944.0,381.995085995086,33049,814,0,0,0
144,-99073.59339487804,40326.557892252604,223426.0,273.47123623011015,30219,817,0,0,0
145,-78798.45015041399,35578.972171875,168936.0,206.77600979192167,29638,817,0,0,0
146,-148965.93776286545,34287.586404296875,365875.0,450.5849753694581,34495,812,0,0,0
147,-110480.28414705783,34394.249092122394,251286.0,307.5716034271726,33842,817,0,0,0
148,-132903.2574665396,38875.46559798177,298801.0,365.7294981640147,33708,817,0,0,0
149,-151811.131021628,40981.74132128906,332713.0,407.2374541003672,32804,817,0,0,0
150,-230527.58023517276,38877.81068945312,562151.0,690.6031941031941,36354,814,0,0,0
151,-175015.79208553198,39510.422435872395,419052.0,519.9156327543425,34027,806,0,0,0
152,-111569.25846021884,36189.65431901042,265615.0,325.11015911872704,32331,817,0,0,0
153,-129921.31134620508,33108.180626302084,330551.0,408.08765432098767,30587,810,0,0,0
154,-125198.26049750982,29525.041701171875,308734.0,380.6831072749692,32107,811,0,0,0
155,-102710.29133662561,29298.974627604166,222416.0,272.23500611995104,32084,817,0,0,0
156,-124789.89645225398,32002.883821614585,317088.0,390.0221402214022,30534,813,0,0,0
157,-158454.01881379407,32843.68234798177,354729.0,437.93703703703704,34912,810,0,0,0
158,-118678.79410295465,32371.944780924478,265310.0,324.7368421052632,32591,817,0,0,0
159,-132475.03126136542,31172.083659179687,318702.0,390.08812729498163,31800,817,0,0,0
160,-159364.52934557127,32999.27330110677,355363.0,435.4938725490196,34567,816,0,0,0
161,-117307.6449363573,35869.535956054686,267910.0,329.9384236453202,32744,812,0,0,0
162,-125229.9607515021,32784.64767675781,264365.0,323.5801713586291,32995,817,0,0,0
163,-109561.56956440843,31302.875563802085,255406.0,312.61444308445533,31613,817,0,0,0
164,-132889.4621398912,29983.099179036457,314852.0,388.2268803945746,33230,811,0,0,0
165,-109575.95521821883,29548.423099934895,260195.0,318.47613219094245,31893,817,0,0,0
166,-116929.8145327121,31736.71605013021,262755.0,321.60954712362303,32706,817,0,0,0
167,-220897.66890698517,30427.344013997397,606244.0,758.7534418022528,31800,799,0,0,0
168,-111605.27944711635,27318.907665364582,255574.0,315.134401972873,31644,811,0,0,0
169,-102378.58421567954,27525.198588867188,254652.0,313.61083743842363,29855,812,0,0,0
170,-88318.83087314147,27156.105599609375,190209.0,232.8139534883721,29894,817,0,0,0
171,-104682.75424410461,26494.771673502604,234089.0,286.5226438188495,32324,817,0,0,0
172,-150272.48623695903,28878.142408854168,328702.0,402.82107843137254,32916,816,0,0,0
173,-135034.11113033633,29604.57934700521,313446.0,384.5963190184049,33340,815,0,0,0
174,-161166.89886664707,28667.34833658854,359399.0,439.90085679314564,34481,817,0,0,0
175,-133740.99429082967,27776.26998144531,317828.0,390.45208845208845,33460,814,0,0,0
176,-110526.76563329382,25134.933845377604,267533.0,327.859068627451,28969,816,0,0,0
177,-128937.67421206179,24604.384232747398,324587.0,399.73768472906403,31724,812,0,0,0
178,-119475.01542644715,25965.603064127605,246069.0,301.1860465116279,32553,817,0,0,0
179,-131487.60727951504,28814.76627669271,326514.0,402.60665844636253,32193,811,0,0,0
180,-129463.09704333794,24748.992652669273,316417.0,391.605198019802,30097,808,0,0,0
181,-141951.29110678335,21043.05897688802,346360.0,423.9412484700122,33264,817,0,0,0
182,-190158.88488930752,23184.658177734374,453930.0,564.5895522388059,31525,804,0,0,0
183,-81376.22908525048,24447.064301432292,160767.0,196.77723378212974,29938,817,0,0,0
184,-95904.42560992696,25208.32302376302,222069.0,273.82120838471025,29953,811,0,0,0
185,-138595.5865921735,25820.410213541665,340092.0,416.26927784577725,30767,817,0,0,0
186,-163735.44627202614,25031.0385546875,407272.0,502.1849568434032,31879,811,0,0,0
187,-174936.44483725142,25822.636810872395,406565.0,499.465601965602,35441,814,0,0,0
188,-200646.33144015563,25899.86247298177,489647.0,605.2496909765142,37344,809,0,0,0
189,-77402.32524725725,25511.420115071614,156022.0,190.96940024479804,31263,817,0,0,0
190,-115687.73494585868,30336.398201171876,227032.0,277.88494492044066,34806,817,0,0,0
191,-104345.28885437308,31745.291975585937,226103.0,276.74785801713585,33035,817,0,0,0
192,-146758.44042567865,28486.772525065106,320009.0,392.16789215686276,33705,816,0,0,0
193,-116762.72126309408,26374.913503255208,275479.0,338.42628992628994,32243,814,0,0,0
194,-119300.87902245397,23734.488952148437,280867.0,349.33706467661693,31475,804,0,0,0
195,-76165.89873446726,23669.794057617186,168954.0,206.79804161566707,29863,817,0,0,0
196,-74007.80913520636,25702.25768001302,169693.0,207.70257037943696,28564,817,0,0,0
197,-130831.62968326906,22449.906555664063,325344.0,398.70588235294116,31117,816,0,0,0
198,-136733.5983321793,19360.291927246093,327188.0,403.9358024691358,32424,810,0,0,0
199,-77422.62793987225,21612.371223958333,170264.0,208.4014687882497,29619,817,0,0,0
200,-112483.1905491234,24640.063932291665,251721.0,308.10403916768666,33121,817,0,0,0
201,-134161.35544016652,24460.600395507812,312263.0,382.20685434516525,30804,817,0,0,0
202,-174723.76189423996,23878.332895507814,386452.0,473.0134638922889,34977,817,0,0,0
203,-210111.9815289963,26455.354041341147,507267.0,634.08375,35428,800,0,0,0
204,-133576.72532373603,24269.644791015624,330256.0,406.7192118226601,32067,812,0,0,0
205,-120483.37554434553,20708.863053059897,286401.0,350.55201958384333,31601,817,0,0,0
206,-89340.16267071012,22978.386452799477,214276.0,262.2717258261934,30356,817,0,0,0
207,-118633.3012856872,25706.50672591146,282417.0,353.4630788485607,29246,799,0,0,0
208,-152816.84261754213,28181.111857096355,380898.0,476.7183979974969,30876,799,0,0,0
209,-135152.1516109539,27837.626438802083,297392.0,364.0048959608323,34647,817,0,0,0
210,-102039.41719514242,26341.472924804686,245996.0,302.5781057810578,30509,813,0,0,0
211,-139775.8136452048,24991.83649707031,361514.0,444.6666666666667,32036,813,0,0,0
212,-138530.73631119833,23147.302998697916,337498.0,413.094247246022,32612,817,0,0,0
213,-97338.69328513763,23705.757165852865,231443.0,285.7320987654321,29677,810,0,0,0
214,-100010.286843289,24585.315939778648,222555.0,272.4051407588739,30437,817,0,0,0
215,-196611.8811266691,26314.28632779948,477879.0,589.9740740740741,31262,810,0,0,0
216,-125491.4423382452,24117.66524576823,291739.0,357.0856793145655,32152,817,0,0,0
217,-122612.63402381806,26895.43805957031,306399.0,375.94969325153374,32275,815,0,0,0
218,-110954.83046026147,26916.45501953125,263200.0,324.537607891492,29781,811,0,0,0
219,-144381.4145370844,25517.042369791667,348857.0,429.09840098400986,33132,813,0,0,0
220,-86217.26193832046,25074.467477864582,182379.0,223.23011015911874,30098,817,0,0,0
221,-124198.55562428245,25464.144560872395,307451.0,376.3170134638923,32297,817,0,0,0
222,-106594.72582146197,24806.40374609375,260784.0,319.1970624235006,31236,817,0,0,0
223,-117980.93287264982,24592.662282877605,293367.0,366.250936329588,29402,801,0,0,0
224,-107426.4926220606,23156.90596582031,258868.0,319.59012345679014,29371,810,0,0,0
225,-112703.78512254797,23696.159743489585,260957.0,319.40881272949815,32408,817,0,0,0
226,-236547.1029947568,26502.06560058594,621365.0,788.5342639593908,36312,788,0,0,0
227,-199343.13904126486,24617.812049153647,536777.0,676.0415617128464,30136,794,0,0,0
228,-224228.95259070722,21063.115265625,587248.0,728.5955334987593,36385,806,0,0,0
229,-98993.20643380255,21097.07483968099,216149.0,264.56425948592414,32129,817,0,0,0
230,-93488.45143311458,25300.959254557292,207880.0,254.44308445532437,30996,817,0,0,0
231,-138797.80859819052,30796.65878450521,308306.0,377.36352509179926,34053,817,0,0,0
232,-82566.91987527166,32416.54836328125,170446.0,208.62423500611996,29247,817,0,0,0
233,-109977.48767776758,28001.177719726562,263727.0,326.7992565055762,30081,807,0,0,0
234,-242152.3141431957,26024.103888020833,616839.0,770.0861423220974,32426,801,0,0,0
235,-228081.94130355516,23587.84435872396,543601.0,671.9419035846724,32130,809,0,0,0
236,-156170.50510386832,21109.202770670574,402196.0,494.7060270602706,31028,813,0,0,0
237,-216047.3586784037,21135.434099446615,571119.0,718.388679245283,32053,795,0,0,0
238,-93289.17710366374,25046.576462239584,208102.0,255.65356265356266,31737,814,0,0,0
239,-128396.28375268685,26960.599610677084,320884.0,396.1530864197531,31305,810,0,0,0
240,-116666.77265576478,25479.045358723957,264870.0,324.1982864137087,31578,817,0,0,0
241,-167577.46942035365,26203.70953092448,420650.0,519.9629171817058,32715,809,0,0,0
242,-120626.72590715952,23455.135000976563,288685.0,353.3476132190942,31283,817,0,0,0
243,-88623.84349315109,21787.296311197915,222405.0,272.22154222766216,29514,817,0,0,0
244,-126173.79552735557,25556.576176920575,327666.0,401.05997552019585,29934,817,0,0,0
245,-185671.79954805618,24007.652333984373,483007.0,614.5127226463104,29271,786,0,0,0
246,-82138.99072651994,20794.99681998698,194589.0,238.75950920245398,29127,815,0,0,0
247,-87420.57582067308,23690.50722949219,202583.0,247.9596083231334,30510,817,0,0,0
248,-130435.0397318856,26041.6543125,315961.0,387.20710784313724,31222,816,0,0,0
249,-94247.23705045333,24271.693219726563,213616.0,261.4638922888617,30463,817,0,0,0
250,-242361.48135446102,21635.333564941408,594733.0,749.9785624211854,32699,793,0,0,0
