Episode,Reward,Loss,WaitingTime,AvgWaitingPerVehicle,Throughput,TotalVehicles,GreenTime,RedTime,YellowTime
117,-246710.7463566381,13687.373833170574,587393.0,262.69812164579605,139159,2236,0,0,0
118,-242396.57244366172,13746.931326009115,571666.0,253.06153165117308,139440,2259,0,0,0
119,-246022.43132675497,14026.091779622397,577592.0,259.12606550022434,137095,2229,0,0,0
120,-241166.29415366752,13822.269053710937,565004.0,251.001332741004,139341,2251,0,0,0
121,-271387.0572172466,14112.137149739583,641812.0,290.6757246376812,137703,2208,0,0,0
122,-247300.05547322624,13265.338831705729,588478.0,266.88344671201816,138474,2205,0,0,0
123,-264640.4014175728,13639.764842773437,620339.0,279.9363718411552,135269,2216,0,0,0
124,-247861.89953548412,14109.337171712239,582600.0,259.04846598488217,135778,2249,0,0,0
125,-265586.3178428957,14349.71697981771,639422.0,287.38067415730336,137201,2225,0,0,0
126,-223227.2191020388,14385.629448567708,518782.0,227.13747810858143,144032,2284,0,0,0
127,-244226.474314929,13926.07515657552,586050.0,265.54145899410963,139774,2207,0,0,0
128,-248832.7346514973,13807.427372395834,601175.0,270.434098065677,138418,2223,0,0,0
129,-241712.3443442195,14338.130566080728,583110.0,256.1994727592267,141913,2276,0,0,0
130,-235827.25059641356,15129.905451985676,553015.0,244.15673289183223,140617,2265,0,0,0
131,-229544.96010361452,16719.166780436197,530978.0,235.25830748781567,141371,2257,0,0,0
132,-245153.2303500668,15498.807585286459,583812.0,260.16577540106954,140527,2244,0,0,0
133,-233585.365033802,14509.941590983073,559246.0,246.58112874779542,141491,2268,0,0,0
134,-229953.1018943835,16412.893844401042,537314.0,239.12505562972854,144450,2247,0,0,0
135,-233031.33525987866,16941.841763509114,553946.0,243.8142605633803,141408,2272,0,0,0
136,-223672.4578896399,15454.952199707031,520172.0,228.7475813544415,143930,2274,0,0,0
137,-231718.5319979551,14538.041152669271,548855.0,239.67467248908298,142225,2290,0,0,0
138,-237535.4789267212,14455.959705729167,566375.0,244.8659749243407,142021,2313,0,0,0
139,-245000.8618376143,14125.889917317709,590213.0,259.54837291116974,139439,2274,0,0,0
140,-229286.48984117416,14611.736952473959,527779.0,230.57186544342508,140755,2289,0,0,0
141,-246627.85291530433,14288.662253255208,594954.0,261.05923650724003,138696,2279,0,0,0
142,-226972.33794315474,14191.237912272136,535464.0,231.10228744065603,144810,2317,0,0,0
143,-241207.2282450936,13642.329756347655,581549.0,258.2366785079929,142768,2252,0,0,0
144,-234138.656110031,13124.438509928385,554649.0,241.67712418300653,143089,2295,0,0,0
145,-231776.5886518738,13004.206284016927,545536.0,241.7084625609216,141395,2257,0,0,0
146,-248548.90304771595,13684.569436686197,604169.0,265.68557607739666,141846,2274,0,0,0
147,-236341.6228156733,14261.027945963542,569571.0,245.29328165374676,144254,2322,0,0,0
148,-250181.1156206632,13695.28559749349,587874.0,259.432480141218,137167,2266,0,0,0
149,-247768.04463568656,13867.168689778646,584068.0,260.9776586237712,139467,2238,0,0,0
150,-235899.87004923736,14363.011976888021,551544.0,244.26217891939768,140827,2258,0,0,0
151,-228048.731725243,13632.436896647136,539946.0,234.86124401913875,144108,2299,0,0,0
152,-242351.35788548505,14439.836243001302,578766.0,255.86472148541114,140529,2262,0,0,0
153,-247231.7482384354,15160.65694563802,578564.0,255.6623950508175,139578,2263,0,0,0
154,-240140.47221519257,15022.246519856772,560283.0,247.0383597883598,140712,2268,0,0,0
155,-230781.58651916444,14477.480146809896,542183.0,240.4359201773836,142562,2255,0,0,0
156,-238390.41467273573,14263.279276529947,558064.0,248.2491103202847,141239,2248,0,0,0
157,-220832.1187644079,13964.449648111979,528717.0,229.27883781439724,144138,2306,0,0,0
158,-238345.74512232462,13125.404510253906,559366.0,245.01357862461674,140147,2283,0,0,0
159,-239385.86639450115,13368.403801106771,575334.0,250.14521739130436,141848,2300,0,0,0
160,-246184.71769408826,13224.655731119792,586264.0,260.79359430604984,138977,2248,0,0,0
161,-243439.1150650236,13707.349629882812,576239.0,257.5945462673223,139236,2237,0,0,0
162,-231610.2672441942,13820.301006510417,541920.0,236.74967234600263,142592,2289,0,0,0
163,-231446.42619505138,13560.913948242187,557118.0,240.34426229508196,144906,2318,0,0,0
164,-239362.38493771222,13396.64563297526,567898.0,248.20716783216784,139514,2288,0,0,0
165,-256184.57125994482,13258.790760742188,635555.0,277.41379310344826,140847,2291,0,0,0
166,-227983.4255791636,13461.18996126302,526133.0,227.66464733881438,144294,2311,0,0,0
167,-229330.98168599818,13071.274697591145,543719.0,234.46269943941354,144105,2319,0,0,0
168,-235731.4669390722,13681.888449707032,569872.0,250.38312829525483,142710,2276,0,0,0
169,-225358.18268655767,13872.095607584635,536054.0,230.46173688736027,145800,2326,0,0,0
170,-224544.44329760116,14285.974157552084,539959.0,227.4469250210615,147039,2374,0,0,0
171,-232951.89453641488,14765.767938639323,560509.0,240.35548885077188,146040,2332,0,0,0
172,-233594.98748828558,15560.663644042968,566912.0,241.65046888320546,143026,2346,0,0,0
173,-226232.39261346523,14646.443341796876,532415.0,227.9173801369863,144303,2336,0,0,0
174,-237987.0417672765,14592.878712890624,571267.0,241.85732430143946,144879,2362,0,0,0
175,-210590.11692815405,15749.403396972657,501845.0,209.45116861435727,150716,2396,0,0,0
176,-212675.6630228,16698.85459033203,504472.0,212.23054270088346,148090,2377,0,0,0
177,-232307.75229104218,15195.976557617187,547146.0,230.4743049705139,141678,2374,0,0,0
178,-215973.51495671415,15065.791924316407,493573.0,210.8385305425032,144038,2341,0,0,0
179,-238857.35488852666,13796.488659342447,572457.0,251.2980684811238,140965,2278,0,0,0
180,-223632.54793297133,14322.475319498699,521614.0,226.69013472403302,142616,2301,0,0,0
181,-222666.12534270086,15314.344973795573,523685.0,225.43478260869566,144427,2323,0,0,0
182,-231195.5346350978,15329.09071875,565289.0,240.95865302642795,145951,2346,0,0,0
183,-209312.7721559916,15679.072481445313,487995.0,205.385101010101,147957,2376,0,0,0
184,-240470.67547435057,14799.010324544271,574565.0,248.08506044905008,141535,2316,0,0,0
185,-254789.72885085558,14892.780872070312,616643.0,265.90901250539025,141277,2319,0,0,0
186,-271146.8291339921,15296.767482747397,676230.0,298.16137566137564,138744,2268,0,0,0
187,-234482.27560415328,15352.186059570313,570371.0,245.00472508591065,143273,2328,0,0,0
188,-221355.85654913628,14746.859256347656,528626.0,224.75595238095238,145271,2352,0,0,0
189,-230277.87127172027,14963.138053873698,557322.0,235.55452240067623,145368,2366,0,0,0
190,-217689.80898858176,16069.107109375,514090.0,212.43388429752065,148921,2420,0,0,0
191,-236811.68970636552,16566.82753531901,567000.0,238.53596970971813,145364,2377,0,0,0
192,-225208.01724793293,15489.960099446615,522103.0,221.69978768577494,141113,2355,0,0,0
193,-254083.4573585332,14864.579001302083,597034.0,259.24185844550584,138073,2303,0,0,0
194,-229151.45139045833,16172.578071126301,544862.0,236.5879287885367,142776,2303,0,0,0
195,-227663.59039956334,15550.28413313802,554081.0,228.5812706270627,149100,2424,0,0,0
196,-242867.67757307322,15009.779276855468,587701.0,251.58433219178082,140603,2336,0,0,0
197,-261135.10328985823,14346.287223632813,633081.0,276.6962412587413,138993,2288,0,0,0
198,-244135.28671429714,14398.787390136718,593986.0,256.24935289042276,138506,2318,0,0,0
199,-218581.8604159911,15905.797174967447,514309.0,217.28305872412335,148857,2367,0,0,0
200,-236664.17823650694,16462.752459309897,568379.0,240.1263202365864,147137,2367,0,0,0
201,-225453.79185616729,15342.413203938802,536723.0,228.5873083475298,146111,2348,0,0,0
202,-205198.49058228178,14630.294401367188,485602.0,201.32752902155886,149958,2412,0,0,0
203,-216927.6004858239,14156.066399739584,517025.0,217.97006745362563,147231,2372,0,0,0
204,-222981.00659612622,13919.552071451822,525867.0,216.584431630972,145592,2428,0,0,0
205,-210988.97173868556,14132.60565266927,489896.0,205.06320636249478,149069,2389,0,0,0
206,-216743.6958585682,13950.872374023438,512458.0,217.69668649107902,148535,2354,0,0,0
207,-217500.0191799464,13846.058661783854,526327.0,219.30291666666668,149413,2400,0,0,0
208,-221347.22886038548,13791.451295247396,521874.0,222.07404255319148,147142,2350,0,0,0
209,-217438.74914765143,13003.305395670573,510604.0,213.7312683131017,147035,2389,0,0,0
210,-236595.8322428561,12626.047329752604,575585.0,245.0340570455513,145025,2349,0,0,0
211,-230938.9766156721,12831.893369791667,560239.0,239.72571673085153,144208,2337,0,0,0
212,-210567.17778698672,12603.566114095052,495675.0,209.233853946813,148089,2369,0,0,0
213,-238031.62115342525,12460.610389485677,573577.0,245.22317229585292,144768,2339,0,0,0
214,-221042.36734127026,12991.206473307291,513767.0,223.6686983021332,145950,2297,0,0,0
215,-238272.2335574125,12550.319984375,562398.0,243.46233766233766,143992,2310,0,0,0
216,-212117.02640611643,12534.748703450521,495994.0,209.2801687763713,147011,2370,0,0,0
217,-223821.2061364617,12244.410098958333,524716.0,226.95328719723184,144207,2312,0,0,0
218,-233971.07517960484,12195.70720328776,561000.0,245.6217162872154,140316,2284,0,0,0
219,-218283.52189969106,12118.14741772461,501017.0,213.74445392491467,144414,2344,0,0,0
220,-229180.66461934318,12268.478680175782,533693.0,225.37711148648648,144521,2368,0,0,0
221,-229051.53183328133,12672.016043457032,547003.0,238.86593886462882,144674,2290,0,0,0
222,-239483.2904663408,12622.991620442708,574496.0,245.93150684931507,141855,2336,0,0,0
223,-236590.11771797377,13761.339426757813,562103.0,240.52332049636286,142561,2337,0,0,0
224,-232803.1288796903,13832.734856282552,560398.0,239.17968416559967,145687,2343,0,0,0
225,-220450.6827134854,13470.58523828125,539102.0,225.56569037656905,148455,2390,0,0,0
226,-221874.61654107145,13006.315655598959,538703.0,225.39874476987447,147328,2390,0,0,0
227,-245375.57341602186,12773.89532486979,607191.0,255.9827150084317,145378,2372,0,0,0
228,-221636.96860218132,12404.296154459635,531837.0,223.0859899328859,148815,2384,0,0,0
229,-215710.2786925028,12380.222762532552,513074.0,214.22713987473904,148526,2395,0,0,0
230,-209013.86547272492,12821.635194498698,486515.0,204.24643157010914,148467,2382,0,0,0
231,-205463.84391430553,12691.392159179688,478998.0,201.17513649727005,147540,2381,0,0,0
232,-207596.49855222274,12480.259058105468,487879.0,201.35328105654148,150261,2423,0,0,0
233,-217824.69033419754,12971.568680175782,511736.0,213.31221342225928,150932,2399,0,0,0
234,-212131.9044091835,13453.057735026041,507006.0,208.98845836768342,147790,2426,0,0,0
235,-221009.51818944947,13223.024062988281,527671.0,220.5982441471572,149520,2392,0,0,0
236,-221188.6197965731,13027.148546061198,516841.0,219.09325985587114,146621,2359,0,0,0
237,-224029.79243976585,12681.276227539063,534581.0,225.56160337552743,146576,2370,0,0,0
238,-208764.10546282577,12799.145331054688,487977.0,204.08908406524466,151875,2391,0,0,0
239,-205476.93743054537,13960.131433268229,482993.0,199.91432119205297,153572,2416,0,0,0
240,-203289.43705761936,13214.842388183593,476824.0,200.43043295502312,151024,2379,0,0,0
241,-221809.74334427455,12381.504517740885,523946.0,222.57689039932032,146227,2354,0,0,0
242,-225966.18871960163,12183.058717610676,527345.0,222.60236386661037,143975,2369,0,0,0
243,-204830.166967274,12806.692387369792,478265.0,195.60940695296523,148077,2445,0,0,0
244,-209004.9457797389,12496.165502604166,486754.0,201.63794531897267,149300,2414,0,0,0
245,-203396.75531965113,12450.885328613282,464471.0,190.66954022988506,151380,2436,0,0,0
246,-208160.66502624625,12440.313227864583,488710.0,200.04502660663118,151331,2443,0,0,0
247,-228951.0120746131,12372.343591145833,545414.0,229.1655462184874,146733,2380,0,0,0
248,-231651.53879924325,12467.690418619792,566041.0,238.7351328553353,143849,2371,0,0,0
249,-233474.78248939602,13055.875828613282,566566.0,234.60289855072463,145292,2415,0,0,0
250,-245784.8941462673,13668.161696126303,616875.0,254.59141560049525,145961,2423,0,0,0
