Episode,Reward,WaitingTime,AvgWaitingPerVehicle,Throughput,TotalVehicles
81,-296.2727272727275,13581.0,16.30372148859544,19706,833
82,-456.27272727272765,24006.0,28.784172661870503,20344,834
83,-173.72727272727286,7779.0,9.372289156626506,18899,830
84,-185.7272727272729,7756.0,9.3109243697479,20095,833
85,-188.4545454545456,8297.0,9.948441247002398,20153,834
86,-166.09090909090924,6935.0,8.315347721822542,19180,834
87,-126.09090909090915,4615.0,5.546875,18583,832
88,-288.3636363636365,13241.0,15.953012048192772,20260,830
89,-134.0909090909092,5685.0,6.824729891956783,19337,833
90,-451.81818181818204,23753.0,28.618072289156625,19752,830
91,-211.27272727272742,9049.0,10.850119904076738,19679,834
92,-92.72727272727273,3490.0,4.184652278177458,19284,834
93,-114.00000000000011,4474.0,5.364508393285372,18861,834
94,-119.18181818181824,4597.0,5.53855421686747,18868,830
95,-230.36363636363657,12207.0,14.70722891566265,19587,830
96,-184.81818181818196,8145.0,9.766187050359711,19486,834
97,-197.72727272727303,9156.0,10.97841726618705,19414,834
98,-119.54545454545469,4676.0,5.633734939759036,19127,830
99,-153.81818181818196,6668.0,8.004801920768307,19789,833
100,-158.18181818181836,6800.0,8.15347721822542,19654,834
101,-91.63636363636368,3006.0,3.608643457382953,19017,833
102,-93.54545454545459,3367.0,4.056626506024096,19378,830
103,-72.54545454545456,2427.0,2.9100719424460433,18416,834
104,-67.81818181818181,2150.0,2.5903614457831323,18555,830
105,-74.5454545454546,2479.0,2.97242206235012,18900,834
106,-83.72727272727279,2997.0,3.5978391356542616,18794,833
107,-52.90909090909089,1648.0,1.978391356542617,18804,833
108,-146.45454545454555,6573.0,7.881294964028777,19089,834
109,-52.81818181818182,1480.0,1.783132530120482,18539,830
110,-85.36363636363635,3254.0,3.9063625450180073,19317,833
111,-100.00000000000003,3653.0,4.385354141656663,19375,833
112,-151.45454545454555,7241.0,8.682254196642686,18869,834
113,-109.45454545454557,4402.0,5.278177458033573,19434,834
114,-112.90909090909099,4291.0,5.1450839328537175,19546,834
115,-65.27272727272728,2106.0,2.5251798561151078,18666,834
116,-43.63636363636365,1252.0,1.503001200480192,18592,833
117,-53.45454545454541,1665.0,2.0060240963855422,18438,830
118,-70.63636363636367,2395.0,2.871702637889688,18712,834
119,-107.909090909091,4336.0,5.199040767386091,18981,834
120,-90.63636363636368,3315.0,3.9748201438848922,19500,834
121,-43.27272727272728,1173.0,1.4132530120481928,18409,830
122,-46.0909090909091,1469.0,1.769879518072289,18648,830
123,-32.63636363636367,1026.0,1.2316926770708283,18257,833
124,-69.18181818181816,2530.0,3.0481927710843375,18234,830
125,-39.36363636363636,1010.0,1.211031175059952,18233,834
126,-32.00000000000002,723.0,0.8669064748201439,18700,834
127,-36.90909090909095,1300.0,1.56062424969988,18578,833
128,-45.63636363636367,1375.0,1.6506602641056423,18252,833
129,-53.81818181818179,1548.0,1.8650602409638555,18150,830
130,-49.63636363636365,1506.0,1.8144578313253013,17925,830
131,-19.272727272727284,271.0,0.3249400479616307,18058,834
132,-80.09090909090915,2948.0,3.5347721822541964,18599,834
133,-42.00000000000002,1273.0,1.533734939759036,18054,830
134,-59.454545454545475,1961.0,2.3513189448441247,18905,834
135,-55.63636363636362,1978.0,2.371702637889688,18545,834
136,-60.1818181818182,1900.0,2.278177458033573,18874,834
137,-57.36363636363636,1753.0,2.112048192771084,18556,830
138,-36.181818181818194,992.0,1.190876350540216,18329,833
139,-47.9090909090909,1449.0,1.7374100719424461,18780,834
140,-44.81818181818182,1476.0,1.7783132530120482,18430,830
141,-34.454545454545475,942.0,1.1349397590361445,18328,830
142,-39.27272727272727,1110.0,1.3373493975903614,18133,830
143,-37.81818181818177,1027.0,1.2328931572629052,18299,833
144,-63.45454545454544,2031.0,2.446987951807229,18617,830
145,-32.181818181818194,828.0,0.9928057553956835,18824,834
146,-29.454545454545475,771.0,0.9244604316546763,18920,834
147,-61.45454545454543,2070.0,2.4849939975990396,18658,833
148,-29.636363636363658,781.0,0.9409638554216867,18159,830
149,-33.90909090909094,886.0,1.0623501199040768,18248,834
150,-23.818181818181838,384.0,0.460431654676259,18542,834
151,-43.81818181818181,1562.0,1.8729016786570742,18421,834
152,-27.818181818181834,571.0,0.6854741896758704,18430,833
153,-15.818181818181811,202.0,0.2433734939759036,18118,830
154,-13.090909090909083,115.0,0.13788968824940048,18228,834
155,-14.363636363636354,128.0,0.15347721822541965,18079,834
156,-25.27272727272729,434.0,0.5216346153846154,18094,832
157,-23.636363636363644,393.0,0.4723557692307692,18126,832
158,-34.18181818181821,976.0,1.1759036144578314,18259,830
159,-47.63636363636364,1513.0,1.8228915662650602,18223,830
160,-20.363636363636374,330.0,0.39615846338535415,18088,833
161,-28.818181818181845,836.0,1.0023980815347722,18630,834
162,-49.45454545454546,1585.0,1.9004796163069544,18692,834
163,-24.727272727272737,576.0,0.6914765906362546,17925,833
164,-20.272727272727284,294.0,0.35251798561151076,18303,834
165,-30.909090909090917,781.0,0.9409638554216867,18380,830
166,-20.727272727272744,332.0,0.3980815347721823,18147,834
167,-28.727272727272762,770.0,0.9232613908872902,18428,834
168,-46.18181818181819,1597.0,1.9240963855421687,18615,830
169,-38.727272727272705,1188.0,1.4261704681872749,18344,833
170,-27.636363636363683,694.0,0.8321342925659473,18461,834
171,-25.090909090909104,471.0,0.564748201438849,18359,834
172,-17.454545454545457,212.0,0.25542168674698795,17862,830
173,-15.636363636363626,194.0,0.23373493975903614,17996,830
174,-48.272727272727266,1659.0,1.9915966386554622,18290,833
175,-13.818181818181811,128.0,0.15366146458583432,18118,833
176,-23.272727272727284,370.0,0.4457831325301205,18112,830
177,-22.727272727272723,487.0,0.5839328537170264,18240,834
178,-23.181818181818215,572.0,0.689156626506024,18152,830
179,-18.545454545454557,301.0,0.3609112709832134,18214,834
180,-16.27272727272727,313.0,0.3752997601918465,18193,834
181,-19.27272727272727,302.0,0.363855421686747,18042,830
182,-22.909090909090914,492.0,0.5927710843373494,18367,830
183,-27.454545454545503,602.0,0.7218225419664268,18366,834
184,-26.0,570.0,0.6842737094837935,18439,833
185,-18.181818181818183,314.0,0.3764988009592326,18201,834
186,-27.45454545454545,750.0,0.9036144578313253,18022,830
187,-22.00000000000003,452.0,0.5419664268585132,18527,834
188,-16.181818181818173,169.0,0.2036144578313253,18077,830
189,-21.000000000000007,317.0,0.3800959232613909,18489,834
190,-30.090909090909122,771.0,0.9289156626506024,18144,830
191,-20.72727272727274,360.0,0.4316546762589928,18023,834
192,-39.99999999999999,1153.0,1.389156626506024,18258,830
193,-35.45454545454548,939.0,1.1313253012048192,18679,830
194,-15.81818181818181,154.0,0.1855421686746988,18370,830
195,-15.999999999999991,189.0,0.22661870503597123,18415,834
196,-34.909090909090914,876.0,1.0503597122302157,18303,834
197,-15.363636363636354,136.0,0.1630695443645084,18463,834
198,-22.72727272727275,344.0,0.4129651860744298,18185,833
199,-31.454545454545457,804.0,0.9651860744297719,18168,833
200,-24.36363636363638,486.0,0.5827338129496403,18279,834
201,-18.363636363636367,182.0,0.2182254196642686,18291,834
202,-22.90909090909093,398.0,0.47721822541966424,18537,834
203,-23.818181818181834,551.0,0.6638554216867469,18267,830
204,-30.000000000000036,671.0,0.8055222088835534,18522,833
205,-25.45454545454547,636.0,0.762589928057554,18437,834
206,-16.363636363636356,183.0,0.22048192771084338,18362,830
207,-17.818181818181817,310.0,0.37170263788968827,18253,834
208,-13.818181818181813,124.0,0.1486810551558753,18058,834
209,-22.181818181818205,428.0,0.5156626506024097,18325,830
210,-21.818181818181824,383.0,0.4592326139088729,18613,834
211,-15.9090909090909,231.0,0.2783132530120482,18231,830
212,-17.727272727272734,301.0,0.36265060240963853,18369,830
213,-12.545454545454538,109.0,0.13132530120481928,17871,830
214,-13.909090909090901,135.0,0.1618705035971223,18398,834
215,-19.727272727272748,349.0,0.4184652278177458,18343,834
216,-13.81818181818181,126.0,0.15180722891566265,18104,830
217,-16.363636363636356,217.0,0.26019184652278177,18044,834
218,-53.18181818181819,2019.0,2.4237695078031214,18319,833
219,-14.727272727272718,160.0,0.1927710843373494,18332,830
220,-14.636363636363626,125.0,0.15060240963855423,18416,830
221,-13.090909090909083,118.0,0.14216867469879518,18081,830
222,-15.818181818181808,137.0,0.1642685851318945,18273,834
223,-14.454545454545448,142.0,0.17026378896882494,18084,834
224,-20.545454545454568,235.0,0.28177458033573144,18313,834
225,-23.000000000000032,462.0,0.5566265060240964,18246,830
226,-13.818181818181811,129.0,0.15467625899280577,18251,834
227,-23.818181818181838,370.0,0.44364508393285373,18840,834
228,-24.545454545454575,714.0,0.8561151079136691,18368,834
229,-13.454545454545448,115.0,0.13788968824940048,18128,834
230,-22.363636363636378,423.0,0.5071942446043165,18263,834
231,-20.90909090909092,293.0,0.3530120481927711,18428,830
232,-21.27272727272729,421.0,0.5072289156626506,17864,830
233,-25.090909090909104,573.0,0.6870503597122302,18217,834
234,-18.90909090909091,248.0,0.2973621103117506,18565,834
235,-19.45454545454546,421.0,0.5047961630695443,18395,834
236,-17.545454545454543,225.0,0.27010804321728693,18215,833
237,-31.45454545454551,852.0,1.0265060240963855,18296,830
238,-16.36363636363636,266.0,0.31894484412470026,18203,834
239,-15.818181818181811,155.0,0.18585131894484413,18454,834
240,-22.363636363636395,547.0,0.6590361445783133,18464,830
241,-21.272727272727277,449.0,0.539015606242497,18404,833
242,-13.999999999999993,128.0,0.15347721822541965,18190,834
243,-20.72727272727274,308.0,0.3710843373493976,18246,830
244,-17.454545454545453,256.0,0.30732292917166865,18360,833
245,-16.54545454545454,247.0,0.29759036144578316,18063,830
246,-27.27272727272728,587.0,0.7072289156626506,18589,830
247,-20.00000000000001,250.0,0.2997601918465228,18594,834
248,-15.999999999999991,154.0,0.1855421686746988,18429,830
249,-16.54545454545454,149.0,0.17951807228915662,18329,830
250,-12.363636363636354,108.0,0.12949640287769784,18381,834
